dataset_id,method_raw,metric,metric_value,component_domain,perturbation_axis,axis_order,method_id,parent_method,parameter_label,method_family,method_order
cell_100,SPDR,Mrre_false_30,0.608,local,cell_number,1,SPDR,SPDR,100,graph/diffusion,21.0
cell_100,SPDR,Mrre_missing_30,0.769,local,cell_number,1,SPDR,SPDR,100,graph/diffusion,21.0
cell_100,SPDR,Pearson,0.391,global,cell_number,1,SPDR,SPDR,100,graph/diffusion,21.0
cell_100,SPDR,nh_30,0.247,local,cell_number,1,SPDR,SPDR,100,graph/diffusion,21.0
cell_100,SPDR,ARI,-0.02,cluster,cell_number,1,SPDR,SPDR,100,graph/diffusion,21.0
cell_100,SPDR,NMI,0.08,cluster,cell_number,1,SPDR,SPDR,100,graph/diffusion,21.0
cell_100,SPDR,SIL,0.62,cluster,cell_number,1,SPDR,SPDR,100,graph/diffusion,21.0
cell_100,SPDR,COMP,0.09,cluster,cell_number,1,SPDR,SPDR,100,graph/diffusion,21.0
cell_100,SPDR,HOMO,0.07,cluster,cell_number,1,SPDR,SPDR,100,graph/diffusion,21.0
cell_100,SQuaD_MDS,knn_30,0.65,local,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,svm,0.63,local,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,nkr_30,0.479,local,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,aji_30,0.319,local,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,random_triplet,0.702,global,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,spearman,0.547,global,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,k-nearest,0.0,global,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,centroid_distance,0.079,global,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,T_30,0.736,local,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,C_30,0.818,local,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,Mrre_false_30,0.611,local,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,Mrre_missing_30,0.717,local,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,Pearson,0.451,global,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,nh_30,0.408,local,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,ARI,0.36,cluster,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,NMI,0.44,cluster,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,SIL,0.29,cluster,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,COMP,0.44,cluster,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS,HOMO,0.44,cluster,cell_number,1,SQuaD-MDS,SQuaD-MDS,100,metric/structure-aware,26.0
cell_100,SQuaD_MDS_hybrid,knn_30,0.52,local,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,svm,0.52,local,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,nkr_30,0.453,local,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,aji_30,0.301,local,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,random_triplet,0.662,global,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,spearman,0.429,global,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,k-nearest,0.2,global,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,centroid_distance,0.272,global,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,T_30,0.682,local,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,C_30,0.8,local,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,Mrre_false_30,0.57,local,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,Mrre_missing_30,0.727,local,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,Pearson,0.367,global,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,nh_30,0.325,local,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,ARI,0.06,cluster,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,NMI,0.16,cluster,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,SIL,0.33,cluster,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,COMP,0.16,cluster,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SQuaD_MDS_hybrid,HOMO,0.16,cluster,cell_number,1,SQuaD-MDS hybrid,SQuaD-MDS,100,metric/structure-aware,25.1
cell_100,SSNMDI,knn_30,0.22,local,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,svm,0.28,local,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,nkr_30,0.287,local,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,aji_30,0.167,local,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,random_triplet,0.54,global,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,spearman,-0.055,global,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,k-nearest,0.2,global,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,centroid_distance,0.222,global,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,T_30,0.529,local,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,C_30,0.507,local,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,Mrre_false_30,0.484,local,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,Mrre_missing_30,0.438,local,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,Pearson,-0.003,global,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,nh_30,0.204,local,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,ARI,-0.01,cluster,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,NMI,0.04,cluster,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,SIL,0.51,cluster,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,COMP,0.04,cluster,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,SSNMDI,HOMO,0.04,cluster,cell_number,1,SSNMDI,SSNMDI,100,linear/probabilistic,6.0
cell_100,TSNE,knn_30,0.78,local,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,svm,0.89,local,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,nkr_30,0.397,local,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,aji_30,0.235,local,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,random_triplet,0.568,global,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,spearman,0.206,global,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,k-nearest,0.0,global,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,centroid_distance,0.365,global,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,T_30,0.626,local,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,C_30,0.682,local,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,Mrre_false_30,0.62,local,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,Mrre_missing_30,0.666,local,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,Pearson,0.274,global,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,nh_30,0.54,local,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,ARI,0.69,cluster,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,NMI,0.72,cluster,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,SIL,0.4,cluster,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,COMP,0.72,cluster,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TSNE,HOMO,0.72,cluster,cell_number,1,t-SNE,t-SNE,100,metric/structure-aware,24.0
cell_100,TriMap,knn_30,0.73,local,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,svm,0.76,local,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,nkr_30,0.574,local,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,aji_30,0.412,local,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,random_triplet,0.718,global,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,spearman,0.694,global,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,k-nearest,0.2,global,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,centroid_distance,0.216,global,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,T_30,0.81,local,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,C_30,0.881,local,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,Mrre_false_30,0.679,local,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,Mrre_missing_30,0.77,local,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,Pearson,0.424,global,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,nh_30,0.447,local,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,ARI,0.08,cluster,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,NMI,0.31,cluster,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,SIL,0.56,cluster,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,COMP,0.41,cluster,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,TriMap,HOMO,0.26,cluster,cell_number,1,TriMap,TriMap,100,metric/structure-aware,25.0
cell_100,UMAP,knn_30,0.6,local,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,svm,0.66,local,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,nkr_30,0.332,local,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,aji_30,0.195,local,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,random_triplet,0.546,global,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,spearman,0.055,global,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,k-nearest,0.0,global,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,centroid_distance,0.377,global,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,T_30,0.577,local,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,C_30,0.576,local,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,Mrre_false_30,0.548,local,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,Mrre_missing_30,0.596,local,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,Pearson,0.197,global,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,nh_30,0.399,local,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,ARI,0.28,cluster,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,NMI,0.4,cluster,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,SIL,0.35,cluster,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,COMP,0.4,cluster,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,UMAP,HOMO,0.41,cluster,cell_number,1,UMAP,UMAP,100,graph/diffusion,17.0
cell_100,VAE,knn_30,0.23,local,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,svm,0.2,local,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,nkr_30,0.299,local,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,aji_30,0.179,local,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,random_triplet,0.506,global,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,spearman,-0.028,global,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,k-nearest,0.4,global,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,centroid_distance,0.539,global,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,T_30,0.544,local,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,C_30,0.524,local,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,Mrre_false_30,0.499,local,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,Mrre_missing_30,0.492,local,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,Pearson,0.115,global,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,nh_30,0.203,local,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,ARI,-0.01,cluster,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,NMI,0.04,cluster,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,SIL,0.47,cluster,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,COMP,0.04,cluster,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,VAE,HOMO,0.04,cluster,cell_number,1,VAE,VAE,100,deep generative/autoencoder,8.0
cell_100,ZIFA,knn_30,0.87,local,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,svm,0.87,local,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,nkr_30,0.397,local,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,aji_30,0.245,local,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,random_triplet,0.616,global,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,spearman,0.291,global,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,k-nearest,0.0,global,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,centroid_distance,0.104,global,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,T_30,0.648,local,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,C_30,0.733,local,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,Mrre_false_30,0.603,local,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,Mrre_missing_30,0.658,local,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,Pearson,0.283,global,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,nh_30,0.676,local,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,ARI,0.81,cluster,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,NMI,0.89,cluster,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,SIL,0.67,cluster,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,COMP,0.9,cluster,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ZIFA,HOMO,0.87,cluster,cell_number,1,ZIFA,ZIFA,100,linear/probabilistic,4.0
cell_100,ivis,knn_30,0.4,local,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,svm,0.31,local,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,nkr_30,0.31,local,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,aji_30,0.181,local,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,random_triplet,0.564,global,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,spearman,0.008,global,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,k-nearest,0.4,global,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,centroid_distance,0.626,global,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,T_30,0.56,local,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,C_30,0.539,local,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,Mrre_false_30,0.49,local,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,Mrre_missing_30,0.56,local,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,Pearson,0.125,global,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,nh_30,0.235,local,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,ARI,0.04,cluster,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,NMI,0.08,cluster,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,SIL,0.38,cluster,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,COMP,0.08,cluster,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,ivis,HOMO,0.07,cluster,cell_number,1,IVIS,IVIS,100,metric/structure-aware,22.0
cell_100,pCMF,knn_30,0.15,local,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,svm,0.28,local,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,nkr_30,0.313,local,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,aji_30,0.193,local,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,random_triplet,0.548,global,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,spearman,0.175,global,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,k-nearest,0.2,global,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,centroid_distance,0.371,global,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,T_30,0.568,local,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,C_30,0.6,local,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,Mrre_false_30,0.497,local,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,Mrre_missing_30,0.469,local,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,Pearson,0.063,global,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,nh_30,0.21,local,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,ARI,-0.02,cluster,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,NMI,0.06,cluster,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,SIL,-0.87,cluster,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,COMP,0.08,cluster,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,pCMF,HOMO,0.05,cluster,cell_number,1,pCMF,pCMF,100,linear/probabilistic,3.0
cell_100,scGAE,knn_30,0.28,local,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,svm,0.27,local,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,nkr_30,0.301,local,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,aji_30,0.212,local,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,random_triplet,0.5,global,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,spearman,0.023,global,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,k-nearest,0.4,global,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,centroid_distance,0.489,global,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,T_30,0.577,local,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,C_30,0.479,local,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,Mrre_false_30,0.513,local,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,Mrre_missing_30,0.349,local,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,Pearson,0.16,global,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,nh_30,0.215,local,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,ARI,0.02,cluster,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,NMI,0.08,cluster,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,SIL,0.41,cluster,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,COMP,0.08,cluster,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGAE,HOMO,0.08,cluster,cell_number,1,scGAE,scGAE,100,deep generative/autoencoder,14.0
cell_100,scGBM,knn_30,0.66,local,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,svm,0.68,local,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,nkr_30,0.434,local,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,aji_30,0.275,local,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,random_triplet,0.684,global,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,spearman,0.455,global,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,k-nearest,0.0,global,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,centroid_distance,0.216,global,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,T_30,0.704,local,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,C_30,0.759,local,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,Mrre_false_30,0.61,local,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,Mrre_missing_30,0.7,local,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,Pearson,0.4,global,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,nh_30,0.487,local,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,ARI,0.4,cluster,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,NMI,0.52,cluster,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,SIL,0.39,cluster,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,COMP,0.52,cluster,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
cell_100,scGBM,HOMO,0.52,cluster,cell_number,1,scGBM,scGBM,100,linear/probabilistic,5.0
