method_id,knn_10,knn_30,nkr_30,aji_30,T_30,C_30,nh_30,svm,panel,random_triplet,spearman,k-nearest,centroid_distance,AUC,Qglobal,Pearson,score,rank,C_10,C_20,Mrre_false_10,Mrre_false_20,Mrre_false_30,Mrre_missing_10,Mrre_missing_20,Mrre_missing_30,T_10,T_20,aji_10,aji_20,knn_20,nh_10,nh_20,nkr_10,nkr_20,source,method_raw,parent_method,metric,value,dataset_category,dataset_id,structure_table,raw_metric_value,structure_metric_class,family,family_label,local_score,global_score,structure_mean
t-SNE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,TSNE,t-SNE,aji_30,0.097,TI,phagocyte,dr1,0.097,Local,metric/structure-aware,metric,,,
SPDR,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SPDR,SPDR,aji_30,0.111,TI,phagocyte,dr1,0.111,Local,graph/diffusion,graph,,,
SIMLR,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SIMLR,SIMLR,aji_30,0.079,TI,phagocyte,dr1,0.079,Local,graph/diffusion,graph,,,
SSNMDI,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SSNMDI,SSNMDI,aji_30,0.025,TI,phagocyte,dr1,0.025,Local,linear/probabilistic,linear,,,
Parametric UMAP 50,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ParametricUMAP50,UMAP,aji_30,0.09,TI,phagocyte,dr1,0.09,Local,graph/diffusion,graph,,,
Parametric UMAP 200,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ParametricUMAP200,UMAP,aji_30,0.094,TI,phagocyte,dr1,0.094,Local,graph/diffusion,graph,,,
SQuaD-MDS,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SQuaD_MDS,SQuaD-MDS,aji_30,0.077,TI,phagocyte,dr1,0.077,Local,metric/structure-aware,metric,,,
SQuaD-MDS hybrid,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SQuaD_MDS_hybrid,SQuaD-MDS,aji_30,0.099,TI,phagocyte,dr1,0.099,Local,metric/structure-aware,metric,,,
VASC,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,VASC,VASC,random_triplet,0.654,TI,phagocyte,dr1,0.654,Global,deep generative/autoencoder,deep,,,
ZIFA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ZIFA,ZIFA,random_triplet,0.746,TI,phagocyte,dr1,0.746,Global,linear/probabilistic,linear,,,
DRA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,DRA,DRA,random_triplet,0.49,TI,phagocyte,dr1,0.49,Global,deep generative/autoencoder,deep,,,
DREAM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,DREAM,DREAM,random_triplet,0.63,TI,phagocyte,dr1,0.63,Global,deep generative/autoencoder,deep,,,
scvis,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scvis,scvis,random_triplet,0.724,TI,phagocyte,dr1,0.724,Global,deep generative/autoencoder,deep,,,
VAE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,VAE,VAE,random_triplet,0.588,TI,phagocyte,dr1,0.588,Global,deep generative/autoencoder,deep,,,
UMAP,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,UMAP,UMAP,random_triplet,0.676,TI,phagocyte,dr1,0.676,Global,graph/diffusion,graph,,,
EDGE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,EDGE,EDGE,random_triplet,0.635,TI,phagocyte,dr1,0.635,Global,graph/diffusion,graph,,,
GLMPCA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,GLMPCA,GLMPCA,random_triplet,0.678,TI,phagocyte,dr1,0.678,Global,linear/probabilistic,linear,,,
IVIS,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ivis,IVIS,random_triplet,0.689,TI,phagocyte,dr1,0.689,Global,metric/structure-aware,metric,,,
PaCMAP,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PaCMAP,PaCMAP,random_triplet,0.528,TI,phagocyte,dr1,0.528,Global,metric/structure-aware,metric,,,
pCMF,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,pCMF,pCMF,random_triplet,0.655,TI,phagocyte,dr1,0.655,Global,linear/probabilistic,linear,,,
PHATE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PHATE,PHATE,random_triplet,0.682,TI,phagocyte,dr1,0.682,Global,graph/diffusion,graph,,,
SAUCIE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SAUCIE,SAUCIE,random_triplet,0.627,TI,phagocyte,dr1,0.627,Global,deep generative/autoencoder,deep,,,
SCDRHA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SCDRHA,SCDRHA,random_triplet,0.694,TI,phagocyte,dr1,0.694,Global,deep generative/autoencoder,deep,,,
scGAE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scGAE,scGAE,random_triplet,0.61,TI,phagocyte,dr1,0.61,Global,deep generative/autoencoder,deep,,,
scGBM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scGBM,scGBM,random_triplet,0.69,TI,phagocyte,dr1,0.69,Global,linear/probabilistic,linear,,,
scScope,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scScope,scScope,random_triplet,0.573,TI,phagocyte,dr1,0.573,Global,deep generative/autoencoder,deep,,,
tGPLVM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,tGPLVM,tGPLVM,random_triplet,0.501,TI,phagocyte,dr1,0.501,Global,linear/probabilistic,linear,,,
TriMap,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,TriMap,TriMap,random_triplet,0.622,TI,phagocyte,dr1,0.622,Global,metric/structure-aware,metric,,,
PCA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PCA,PCA,random_triplet,0.711,TI,phagocyte,dr1,0.711,Global,linear/probabilistic,linear,,,
t-SNE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,TSNE,t-SNE,random_triplet,0.636,TI,phagocyte,dr1,0.636,Global,metric/structure-aware,metric,,,
SPDR,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SPDR,SPDR,random_triplet,0.663,TI,phagocyte,dr1,0.663,Global,graph/diffusion,graph,,,
SIMLR,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SIMLR,SIMLR,random_triplet,0.656,TI,phagocyte,dr1,0.656,Global,graph/diffusion,graph,,,
SSNMDI,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SSNMDI,SSNMDI,random_triplet,0.506,TI,phagocyte,dr1,0.506,Global,linear/probabilistic,linear,,,
Parametric UMAP 50,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ParametricUMAP50,UMAP,random_triplet,0.662,TI,phagocyte,dr1,0.662,Global,graph/diffusion,graph,,,
Parametric UMAP 200,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ParametricUMAP200,UMAP,random_triplet,0.653,TI,phagocyte,dr1,0.653,Global,graph/diffusion,graph,,,
SQuaD-MDS,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SQuaD_MDS,SQuaD-MDS,random_triplet,0.791,TI,phagocyte,dr1,0.791,Global,metric/structure-aware,metric,,,
SQuaD-MDS hybrid,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SQuaD_MDS_hybrid,SQuaD-MDS,random_triplet,0.66,TI,phagocyte,dr1,0.66,Global,metric/structure-aware,metric,,,
VASC,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,VASC,VASC,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,deep generative/autoencoder,deep,,,
ZIFA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ZIFA,ZIFA,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,linear/probabilistic,linear,,,
DRA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,DRA,DRA,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,deep generative/autoencoder,deep,,,
DREAM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,DREAM,DREAM,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,deep generative/autoencoder,deep,,,
scvis,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scvis,scvis,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,deep generative/autoencoder,deep,,,
VAE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,VAE,VAE,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,deep generative/autoencoder,deep,,,
UMAP,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,UMAP,UMAP,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,graph/diffusion,graph,,,
EDGE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,EDGE,EDGE,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,graph/diffusion,graph,,,
GLMPCA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,GLMPCA,GLMPCA,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,linear/probabilistic,linear,,,
IVIS,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ivis,IVIS,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,metric/structure-aware,metric,,,
PaCMAP,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PaCMAP,PaCMAP,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,metric/structure-aware,metric,,,
pCMF,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,pCMF,pCMF,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,linear/probabilistic,linear,,,
PHATE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PHATE,PHATE,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,graph/diffusion,graph,,,
SAUCIE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SAUCIE,SAUCIE,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,deep generative/autoencoder,deep,,,
SCDRHA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SCDRHA,SCDRHA,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,deep generative/autoencoder,deep,,,
scGAE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scGAE,scGAE,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,deep generative/autoencoder,deep,,,
scGBM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scGBM,scGBM,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,linear/probabilistic,linear,,,
scScope,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scScope,scScope,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,deep generative/autoencoder,deep,,,
tGPLVM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,tGPLVM,tGPLVM,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,linear/probabilistic,linear,,,
TriMap,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,TriMap,TriMap,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,metric/structure-aware,metric,,,
PCA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PCA,PCA,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,linear/probabilistic,linear,,,
t-SNE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,TSNE,t-SNE,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,metric/structure-aware,metric,,,
SPDR,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SPDR,SPDR,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,graph/diffusion,graph,,,
SIMLR,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SIMLR,SIMLR,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,graph/diffusion,graph,,,
SSNMDI,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SSNMDI,SSNMDI,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,linear/probabilistic,linear,,,
Parametric UMAP 50,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ParametricUMAP50,UMAP,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,graph/diffusion,graph,,,
Parametric UMAP 200,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ParametricUMAP200,UMAP,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,graph/diffusion,graph,,,
SQuaD-MDS,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SQuaD_MDS,SQuaD-MDS,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,metric/structure-aware,metric,,,
SQuaD-MDS hybrid,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SQuaD_MDS_hybrid,SQuaD-MDS,centroid_distance,1.0,TI,phagocyte,dr1,1.0,Global,metric/structure-aware,metric,,,
VASC,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,VASC,VASC,T_30,0.69,TI,phagocyte,dr2,0.69,Local,deep generative/autoencoder,deep,,,
ZIFA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ZIFA,ZIFA,T_30,0.714,TI,phagocyte,dr2,0.714,Local,linear/probabilistic,linear,,,
DRA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,DRA,DRA,T_30,0.508,TI,phagocyte,dr2,0.508,Local,deep generative/autoencoder,deep,,,
DREAM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,DREAM,DREAM,T_30,0.646,TI,phagocyte,dr2,0.646,Local,deep generative/autoencoder,deep,,,
scvis,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scvis,scvis,T_30,0.74,TI,phagocyte,dr2,0.74,Local,deep generative/autoencoder,deep,,,
VAE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,VAE,VAE,T_30,0.597,TI,phagocyte,dr2,0.597,Local,deep generative/autoencoder,deep,,,
UMAP,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,UMAP,UMAP,T_30,0.712,TI,phagocyte,dr2,0.712,Local,graph/diffusion,graph,,,
EDGE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,EDGE,EDGE,T_30,0.692,TI,phagocyte,dr2,0.692,Local,graph/diffusion,graph,,,
GLMPCA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,GLMPCA,GLMPCA,T_30,0.694,TI,phagocyte,dr2,0.694,Local,linear/probabilistic,linear,,,
IVIS,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ivis,IVIS,T_30,0.703,TI,phagocyte,dr2,0.703,Local,metric/structure-aware,metric,,,
PaCMAP,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PaCMAP,PaCMAP,T_30,0.527,TI,phagocyte,dr2,0.527,Local,metric/structure-aware,metric,,,
pCMF,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,pCMF,pCMF,T_30,0.631,TI,phagocyte,dr2,0.631,Local,linear/probabilistic,linear,,,
PHATE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PHATE,PHATE,T_30,0.718,TI,phagocyte,dr2,0.718,Local,graph/diffusion,graph,,,
SAUCIE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SAUCIE,SAUCIE,T_30,0.578,TI,phagocyte,dr2,0.578,Local,deep generative/autoencoder,deep,,,
SCDRHA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SCDRHA,SCDRHA,T_30,0.7,TI,phagocyte,dr2,0.7,Local,deep generative/autoencoder,deep,,,
scGAE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scGAE,scGAE,T_30,0.69,TI,phagocyte,dr2,0.69,Local,deep generative/autoencoder,deep,,,
scGBM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scGBM,scGBM,T_30,0.695,TI,phagocyte,dr2,0.695,Local,linear/probabilistic,linear,,,
scScope,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scScope,scScope,T_30,0.654,TI,phagocyte,dr2,0.654,Local,deep generative/autoencoder,deep,,,
tGPLVM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,tGPLVM,tGPLVM,T_30,0.513,TI,phagocyte,dr2,0.513,Local,linear/probabilistic,linear,,,
TriMap,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,TriMap,TriMap,T_30,0.746,TI,phagocyte,dr2,0.746,Local,metric/structure-aware,metric,,,
PCA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PCA,PCA,T_30,0.709,TI,phagocyte,dr2,0.709,Local,linear/probabilistic,linear,,,
t-SNE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,TSNE,t-SNE,T_30,0.728,TI,phagocyte,dr2,0.728,Local,metric/structure-aware,metric,,,
SPDR,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SPDR,SPDR,T_30,0.772,TI,phagocyte,dr2,0.772,Local,graph/diffusion,graph,,,
SIMLR,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SIMLR,SIMLR,T_30,0.702,TI,phagocyte,dr2,0.702,Local,graph/diffusion,graph,,,
SSNMDI,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SSNMDI,SSNMDI,T_30,0.516,TI,phagocyte,dr2,0.516,Local,linear/probabilistic,linear,,,
Parametric UMAP 50,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ParametricUMAP50,UMAP,T_30,0.707,TI,phagocyte,dr2,0.707,Local,graph/diffusion,graph,,,
Parametric UMAP 200,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ParametricUMAP200,UMAP,T_30,0.713,TI,phagocyte,dr2,0.713,Local,graph/diffusion,graph,,,
SQuaD-MDS,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SQuaD_MDS,SQuaD-MDS,T_30,0.726,TI,phagocyte,dr2,0.726,Local,metric/structure-aware,metric,,,
SQuaD-MDS hybrid,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SQuaD_MDS_hybrid,SQuaD-MDS,T_30,0.709,TI,phagocyte,dr2,0.709,Local,metric/structure-aware,metric,,,
VASC,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,VASC,VASC,C_30,0.727,TI,phagocyte,dr2,0.727,Local,deep generative/autoencoder,deep,,,
ZIFA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ZIFA,ZIFA,C_30,0.77,TI,phagocyte,dr2,0.77,Local,linear/probabilistic,linear,,,
DRA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,DRA,DRA,C_30,0.525,TI,phagocyte,dr2,0.525,Local,deep generative/autoencoder,deep,,,
DREAM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,DREAM,DREAM,C_30,0.732,TI,phagocyte,dr2,0.732,Local,deep generative/autoencoder,deep,,,
scvis,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scvis,scvis,C_30,0.876,TI,phagocyte,dr2,0.876,Local,deep generative/autoencoder,deep,,,
VAE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,VAE,VAE,C_30,0.667,TI,phagocyte,dr2,0.667,Local,deep generative/autoencoder,deep,,,
UMAP,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,UMAP,UMAP,C_30,0.806,TI,phagocyte,dr2,0.806,Local,graph/diffusion,graph,,,
EDGE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,EDGE,EDGE,C_30,0.744,TI,phagocyte,dr2,0.744,Local,graph/diffusion,graph,,,
GLMPCA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,GLMPCA,GLMPCA,C_30,0.808,TI,phagocyte,dr2,0.808,Local,linear/probabilistic,linear,,,
IVIS,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,ivis,IVIS,C_30,0.84,TI,phagocyte,dr2,0.84,Local,metric/structure-aware,metric,,,
PaCMAP,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PaCMAP,PaCMAP,C_30,0.559,TI,phagocyte,dr2,0.559,Local,metric/structure-aware,metric,,,
pCMF,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,pCMF,pCMF,C_30,0.681,TI,phagocyte,dr2,0.681,Local,linear/probabilistic,linear,,,
PHATE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PHATE,PHATE,C_30,0.822,TI,phagocyte,dr2,0.822,Local,graph/diffusion,graph,,,
SAUCIE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SAUCIE,SAUCIE,C_30,0.692,TI,phagocyte,dr2,0.692,Local,deep generative/autoencoder,deep,,,
SCDRHA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SCDRHA,SCDRHA,C_30,0.817,TI,phagocyte,dr2,0.817,Local,deep generative/autoencoder,deep,,,
scGAE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scGAE,scGAE,C_30,0.711,TI,phagocyte,dr2,0.711,Local,deep generative/autoencoder,deep,,,
scGBM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scGBM,scGBM,C_30,0.811,TI,phagocyte,dr2,0.811,Local,linear/probabilistic,linear,,,
scScope,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,scScope,scScope,C_30,0.474,TI,phagocyte,dr2,0.474,Local,deep generative/autoencoder,deep,,,
tGPLVM,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,tGPLVM,tGPLVM,C_30,0.508,TI,phagocyte,dr2,0.508,Local,linear/probabilistic,linear,,,
TriMap,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,TriMap,TriMap,C_30,0.804,TI,phagocyte,dr2,0.804,Local,metric/structure-aware,metric,,,
PCA,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,PCA,PCA,C_30,0.819,TI,phagocyte,dr2,0.819,Local,linear/probabilistic,linear,,,
t-SNE,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,TSNE,t-SNE,C_30,0.768,TI,phagocyte,dr2,0.768,Local,metric/structure-aware,metric,,,
SPDR,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SPDR,SPDR,C_30,0.813,TI,phagocyte,dr2,0.813,Local,graph/diffusion,graph,,,
SIMLR,,,,,,,,,e_metric_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,structure_metric_raw,SIMLR,SIMLR,C_30,0.664,TI,phagocyte,dr2,0.664,Local,graph/diffusion,graph,,,
