dimension,median,q25,q75,n,metric,panel,method,median_ari,median_ari_2d,median_ari_50d,delta_50d_minus_2d,dataset_or_summary,pca50_minus_direct_ari,hvg_requested,source,work_package,dataset_id,seed,runtime_seconds,records,methods,median_sensitivity,family
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,146.035062789917,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,61.34378099441528,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,56.80838322639465,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,35.20488381385803,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,40.14624571800232,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,49.952510595321655,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,56.71946454048157,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,52.584885358810425,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,64.46413922309875,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,65.40936517715454,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,85.87977528572083,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,75.45837831497192,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,88.06792950630188,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,161.14709544181824,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,175.0232696533203,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,118.17692279815674,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,23.370241403579712,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,40.92895221710205,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,42.39181685447693,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,35.44503855705261,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,49.58110070228577,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,35.01231598854065,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,25.443110942840576,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,31.0959370136261,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,43.20400953292847,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,53.221643924713135,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,60.29735732078552,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,47.98995900154114,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,57.89145088195801,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,103.30877947807312,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,99.33590388298036,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,33.8344087600708,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,26.86254572868347,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,19.42639541625977,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,19.54129433631897,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,19.80882740020752,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,21.51638174057007,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,30.14173102378845,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,35.40428447723389,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,35.06256365776062,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,46.56962561607361,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,44.45493626594544,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,48.28382802009583,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,90.93443250656128,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,84.66953253746033,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,86.23511338233948,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,26.871614694595337,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,21.05010414123535,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,19.221762895584103,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,19.639148950576782,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,19.7212188243866,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,19.64877963066101,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,20.46506810188293,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,20.783549785614014,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,20.63480353355408,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,22.863434314727783,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,22.87543511390686,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,22.56622576713562,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,28.24882698059082,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,28.388676166534424,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,28.3825900554657,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,20.64188361167908,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,20.22734522819519,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,20.360564470291138,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,20.53100800514221,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,20.54353356361389,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,20.360528469085693,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,21.60381245613098,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,21.637560606002808,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,21.80517625808716,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,24.60480618476868,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,24.480981588363647,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,23.70413875579834,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,30.21933913230896,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,30.77957272529602,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,30.525235176086422,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,18.08551549911499,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,18.08494710922241,,,,
2,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,18.070230960845947,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,18.673092365264893,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,18.560879707336422,,,,
5,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,18.50703001022339,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,19.812641620635983,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,19.60097980499268,,,,
10,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,19.783005714416504,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,22.264090299606323,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,22.18617272377014,,,,
20,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,22.15795850753784,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,27.635785341262817,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,29.15750765800476,,,,
50,,,,,,f,scGBM,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,28.451754808425903,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,20.11299991607666,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,5.525800943374634,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,16.80601978302002,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,13.423937797546388,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,23.103414058685303,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,9.081140756607056,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,25.361761808395386,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,9.4589741230011,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,9.574300050735474,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,7.592723846435547,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,7.266370058059692,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,9.52255392074585,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,0.0,8.51115345954895,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,1.0,12.993651628494264,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,default,2.0,11.11583662033081,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,6.863501071929932,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,6.955974817276001,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,6.404083251953125,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,25.490948915481567,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,22.26797151565552,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,20.795796632766724,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,23.068056106567383,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,21.069887399673465,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,22.41311025619507,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,8.511715412139893,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,27.939228773117065,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,12.289035081863403,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,0.0,32.33079481124878,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,1.0,9.032672882080078,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_7,2.0,32.963157415390015,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,7.144715785980225,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,24.4856059551239,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,6.752471208572388,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,28.16569685935974,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,11.5847909450531,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,28.386268854141235,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,8.64376974105835,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,6.111879825592041,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,21.038621187210083,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,14.523067474365234,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,10.037838459014893,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,12.538705348968506,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,0.0,13.5952308177948,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,1.0,9.160718202590942,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_11,2.0,17.098429918289185,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,30.04922819137573,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,28.280378818511963,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,27.577123641967773,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,30.24769949913025,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,33.22775316238403,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,24.958775520324707,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,15.24784803390503,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,32.23490762710571,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,23.45160818099976,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,20.05727171897888,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,23.823781490325928,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,16.952741146087646,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,0.0,20.17149066925049,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,1.0,24.525420665740967,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,celltype_15,2.0,22.09453082084656,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,8.98421049118042,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,4.030486345291138,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,2.806756019592285,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,6.492498159408569,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,6.300726175308228,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,6.525713920593262,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,7.170556306838989,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,5.821399211883545,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,7.132253646850586,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,7.980140209197998,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,8.209071636199951,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,7.202784299850464,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,0.0,8.306580066680908,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,1.0,20.263007402420044,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,dropout_0,2.0,24.74012517929077,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,11.433058500289915,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,6.876156568527222,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,13.702534675598145,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,12.542808771133425,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,13.174622297286987,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,9.865957736968994,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,7.090941905975342,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,10.34829306602478,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,16.874008893966675,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,11.02203106880188,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,11.873518466949465,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,15.159836053848268,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,0.0,12.455609560012816,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,1.0,20.352357387542725,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,batch_1.0,2.0,7.800061464309692,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,21.714437007904053,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,7.055572748184204,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,21.546990633010864,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,11.72103190422058,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,26.47002649307251,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,10.742126226425173,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,15.536577463150024,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,28.5679578781128,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,20.57338738441468,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,12.252671241760254,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,8.226046085357666,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,10.202450275421144,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,0.0,26.75606369972229,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,1.0,37.09513473510742,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5k,2.0,37.58428692817688,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,26.348899126052856,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,28.706764698028564,,,,
2,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,30.30245423316956,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,27.548900604248047,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,22.41229748725891,,,,
5,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,25.71413326263428,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,14.10020923614502,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,30.7644636631012,,,,
10,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,35.684929609298706,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,35.1561233997345,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,31.84439730644226,,,,
20,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,35.637892961502075,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,0.0,32.61064577102661,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,1.0,33.82683968544006,,,,
50,,,,,,f,SAUCIE,,,,,,,,dimension,Latent-dimension sensitivity,gene_5w,2.0,32.954089879989624,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,default,0.0,29.34915876388549,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,default,1.0,13.04574489593506,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,default,2.0,12.233392715454102,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,default,0.0,10.166799545288086,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,default,1.0,13.206660270690918,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,default,2.0,10.77532124519348,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,default,0.0,25.22335314750672,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,default,1.0,13.00953221321106,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,default,2.0,16.06196427345276,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,default,0.0,13.20291781425476,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,default,1.0,14.45078182220459,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,default,2.0,11.939814567565918,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,default,0.0,30.53532838821411,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,default,1.0,19.52112364768982,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,default,2.0,32.8187038898468,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,default,0.0,31.04092764854431,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,default,1.0,30.97318983078003,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,default,2.0,34.81195902824402,,,,
